,order_id,product_id,store_id,product_name,product_category,city,date_of_sale,quantity_sold,sales_amount,month,year
1709,1710,68,2,FunctionFusion Pro,Software Development Tools,Osaka,2023-12-21,9,171.91,12,2023
1710,1711,86,1,CodeCatalyst,Software Development Tools,Tokyo,2023-12-22,8,100.86,12,2023
1711,1712,55,1,VarVenture,Educational Tools,Tokyo,2023-12-22,1,149.82,12,2023
1712,1713,12,3,BitBard,Software Development Tools,Yokohama,2023-12-23,2,290.9,12,2023
1713,1714,21,1,LambdaLuxe,Educational Tools,Tokyo,2023-12-23,4,117.95,12,2023
1714,1715,44,1,SyntaxStar,Software Development Tools,Tokyo,2023-12-24,5,56.06,12,2023
1715,1716,61,1,ScriptSage,Software Development Tools,Tokyo,2023-12-24,4,435.48,12,2023
1716,1717,47,2,PixelPulse Pro,Creative & Design Tools,Osaka,2023-12-25,9,177.01,12,2023
1717,1718,98,1,CodeCruise Plus,Software Development Tools,Tokyo,2023-12-25,8,263.52,12,2023
1718,1719,52,1,CodeComet,Software Development Tools,Tokyo,2023-12-26,6,307.42,12,2023
1719,1720,51,2,FlowFusion,Technology & Gadgets,Osaka,2023-12-26,4,396.42,12,2023
1720,1721,51,3,FlowFusion,Technology & Gadgets,Yokohama,2023-12-27,7,74.59,12,2023
1721,1722,4,2,ByteBreeze,Creative & Design Tools,Osaka,2023-12-27,3,329.53,12,2023
1722,1723,66,2,ModuleMuse Pro,Creative & Design Tools,Osaka,2023-12-28,7,491.95,12,2023
1723,1724,72,3,ByteBard,Software Development Tools,Yokohama,2023-12-28,6,44.83,12,2023
1724,1725,25,2,LogicLantern,Software Development Tools,Osaka,2023-12-29,1,29.57,12,2023
1725,1726,6,2,PixelPilot,Creative & Design Tools,Osaka,2023-12-29,8,127.07,12,2023
1726,1727,65,1,SyntaxSeeker,Software Development Tools,Tokyo,2023-12-30,1,314.98,12,2023
1727,1728,14,3,ClassCast,Educational Tools,Yokohama,2023-12-30,4,111.47,12,2023
1728,1729,13,1,ModuleMuse,Creative & Design Tools,Tokyo,2023-12-31,6,428.42,12,2023
1729,1730,62,3,MethodMingle Pro,Educational Tools,Yokohama,2023-12-31,4,63.0,12,2023
